ensembl_gene_id;gene_symbol_hint;platform;mean;sd
ENSG00000277690;XXbac-B33L19.15;RNA_Seq;-0,6438;1,944
ENSG00000277692;RP11-358N2.2;RNA_Seq;2,2712;1,7335
ENSG00000277693;AP003900.6;RNA_Seq;-0,1064;2,5326
ENSG00000277694;HOTAIRM1_5;RNA_Seq;-0,8309;1,7123
ENSG00000277695;RP11-115D19.4;RNA_Seq;-1,3662;1,3935
ENSG00000277697;RP11-459O16.9;RNA_Seq;-1,1542;1,6179
ENSG00000277698;MIR6770-2;RNA_Seq;-1,4851;1,4718
ENSG00000277699;AC068137.1;RNA_Seq;-1,4395;1,3009
ENSG00000277700;MIR8072;RNA_Seq;-1,4268;1,4586
ENSG00000277701;RP11-734K23.9;RNA_Seq;8,3753;1,7556
ENSG00000277702;CH17-13I23.3;RNA_Seq;3,3697;1,7554
ENSG00000277703;MIR7113;RNA_Seq;-1,359;1,4259
ENSG00000277704;RP11-498M14.2;RNA_Seq;-1,4182;1,4891
ENSG00000277705;RP11-434C1.5;RNA_Seq;-1,3142;1,3239
ENSG00000277708;PGBD4P2;RNA_Seq;-1,2434;1,3623
ENSG00000277710;CTD-2314B22.2;RNA_Seq;-1,4127;1,3452
ENSG00000277711;RP11-378I6.3;RNA_Seq;-1,2522;1,5025
ENSG00000277712;5S_rRNA;RNA_Seq;-1,4604;1,4652
ENSG00000277713;MIR6856;RNA_Seq;-1,3049;1,2359
ENSG00000277714;MIR6791;RNA_Seq;-1,3312;1,1684
ENSG00000277715;RP11-651L5.3;RNA_Seq;5,1282;1,2068
ENSG00000277716;AC134882.3;RNA_Seq;-1,2492;1,2614
ENSG00000277717;U6;RNA_Seq;-1,3933;1,3369
ENSG00000277718;CTD-2311M21.5;RNA_Seq;-1,3332;1,1978
ENSG00000277719;MIR7705;RNA_Seq;-1,4937;1,5642
ENSG00000277720;RP1-34B20.19;RNA_Seq;-1,4354;1,3702
ENSG00000277721;Metazoa_SRP;RNA_Seq;-1,1422;1,8498
ENSG00000277723;MIR6827;RNA_Seq;-1,4344;1,3734
ENSG00000277724;AC106765.1;RNA_Seq;-1,4137;1,3052
ENSG00000277726;RP4-635E18.9;RNA_Seq;1,8026;2,2899
ENSG00000277727;MIR146A;RNA_Seq;-1,4263;1,4531
ENSG00000277728;RP11-143K11.7;RNA_Seq;3,3052;1,0145
ENSG00000277731;AL137795.1;RNA_Seq;-1,3918;1,2878
ENSG00000277732;ZFAT-AS1_2;RNA_Seq;-1,2734;1,276
ENSG00000277734;TRAC;RNA_Seq;3,7993;3,4068
ENSG00000277735;AC004470.1;RNA_Seq;-1,577;1,741
ENSG00000277736;MIR8085;RNA_Seq;-1,3906;1,5222
ENSG00000277737;FP325317.1;RNA_Seq;1,451;2,5696
ENSG00000277738;RP11-693J15.6;RNA_Seq;0,7913;2,2438
ENSG00000277739;RNA5-8S5;RNA_Seq;5,1321;1,329
ENSG00000277740;Metazoa_SRP;RNA_Seq;-0,7567;1,9095
ENSG00000277741;GOLGA6L17P;RNA_Seq;2,3243;1,8184
ENSG00000277743;RP11-757O6.7;RNA_Seq;-1,3965;1,3836
ENSG00000277744;CTC-435M10.12;RNA_Seq;3,9068;1,0203
ENSG00000277745;H2AFB3;RNA_Seq;1,2619;2,3179
ENSG00000277746;RP11-43A1.1;RNA_Seq;-1,4732;1,5976
ENSG00000277747;RP11-404J24.1;RNA_Seq;-1,3595;1,4613
ENSG00000277748;AC006262.11;RNA_Seq;-1,1673;1,4287
ENSG00000277749;RP11-60L3.6;RNA_Seq;-0,8542;2,616
ENSG00000277752;DLEU2_5;RNA_Seq;-1,3265;1,3919
ENSG00000277754;U3;RNA_Seq;-1,6082;1,5809
ENSG00000277755;RP11-26F2.2;RNA_Seq;-1,6856;1,7613
ENSG00000277756;AC005204.1;RNA_Seq;-1,4457;1,2104
ENSG00000277757;RP11-285G1.15;RNA_Seq;-1,2785;1,6096
ENSG00000277758;ABC7-42404400C24.1;RNA_Seq;4,2136;2,6978
ENSG00000277759;MIR6719;RNA_Seq;-1,427;1,4079
ENSG00000277760;AF106564.1;RNA_Seq;-1,5147;1,5292
ENSG00000277762;RN7SL261P;RNA_Seq;-1,3299;1,4876
ENSG00000277763;CTD-2588E21.1;RNA_Seq;0,4975;2,2184
ENSG00000277764;Vax2os1_3;RNA_Seq;-1,0507;1,9451
ENSG00000277766;LLNLF-136C3.1;RNA_Seq;-1,4051;1,3436
ENSG00000277767;RP11-365P13.5;RNA_Seq;4,4749;1,1059
ENSG00000277769;RBM22P4;RNA_Seq;-1,2813;1,6107
ENSG00000277770;RP11-72I8.2;RNA_Seq;-1,5234;1,5253
ENSG00000277771;Metazoa_SRP;RNA_Seq;-1,5137;1,6405
ENSG00000277772;AL589931.1;RNA_Seq;-1,2819;1,2427
ENSG00000277774;RN7SL763P;RNA_Seq;-1,1981;1,411
ENSG00000277775;HIST1H3F;RNA_Seq;0,1048;1,9608
ENSG00000277777;Y_RNA;RNA_Seq;-1,4457;1,5353
ENSG00000277778;PGM5P2;RNA_Seq;5,3858;1,2652
ENSG00000277779;AC126323.2;RNA_Seq;-1,4412;1,4214
ENSG00000277780;MIR376B;RNA_Seq;-1,5587;1,7039
ENSG00000277782;RP11-775C24.5;RNA_Seq;3,5039;1,1321
ENSG00000277784;MIR6786;RNA_Seq;-1,4265;1,4917
ENSG00000277785;SNORD116-21;RNA_Seq;-1,7394;1,6639
ENSG00000277787;AC074191.1;RNA_Seq;-1,7378;1,7142
ENSG00000277790;RP11-355N15.2;RNA_Seq;-1,3372;1,2768
ENSG00000277791;PSMB3;RNA_Seq;11,4928;0,6015
ENSG00000277792;MIR6838;RNA_Seq;-1,5015;1,5897
ENSG00000277793;AC112179.1;RNA_Seq;-1,4221;1,4133
ENSG00000277794;Metazoa_SRP;RNA_Seq;-0,6499;1,6963
ENSG00000277795;AC005752.10;RNA_Seq;0,7934;1,7121
ENSG00000277797;RP11-244G12.1;RNA_Seq;-0,7012;1,6109
ENSG00000277798;FP236240.1;RNA_Seq;-1,4115;1,4351
ENSG00000277801;RP11-681H18.2;RNA_Seq;6,7731;1,3227
ENSG00000277803;RP11-747E23.1;RNA_Seq;-1,1758;1,3164
ENSG00000277805;MIR1199;RNA_Seq;-1,4011;1,2975
ENSG00000277806;RP11-15A1.8;RNA_Seq;2,96;1,6388
ENSG00000277809;Six3os1_4;RNA_Seq;-0,3513;2,0734
ENSG00000277810;AL357075.1;RNA_Seq;-1,5352;1,4795
ENSG00000277812;AC021087.1;RNA_Seq;-1,3285;1,3737
ENSG00000277814;AC107977.2;RNA_Seq;-1,3502;1,4062
ENSG00000277815;MIR376A1;RNA_Seq;-1,3311;1,282
ENSG00000277817;MIR6738;RNA_Seq;-1,493;1,4264
ENSG00000277818;Y_RNA;RNA_Seq;-1,3849;1,3905
ENSG00000277819;MIR7107;RNA_Seq;-1,4089;1,4741
ENSG00000277821;AC137488.2;RNA_Seq;-1,2934;1,2308
ENSG00000277822;AL121933.1;RNA_Seq;-1,4845;1,4301
ENSG00000277825;CTD-2013N17.7;RNA_Seq;0,7534;1,7252
ENSG00000277826;uc_338;RNA_Seq;-1,5229;1,5384
ENSG00000277827;AC124864.1;RNA_Seq;-1,4978;1,4358
ENSG00000277828;NAMA_1;RNA_Seq;-1,3181;1,2523
ENSG00000277829;RP5-1054A22.4;RNA_Seq;0,0353;2,5765
ENSG00000277830;ZNFX1-AS1_1;RNA_Seq;-1,7422;1,846
ENSG00000277831;RP11-269C23.5;RNA_Seq;1,2517;2,4631
ENSG00000277832;AC002072.1;RNA_Seq;-1,3923;1,4236
ENSG00000277837;RP11-714M23.2;RNA_Seq;-0,2546;2,7113
ENSG00000277838;AC026426.1;RNA_Seq;-1,3719;1,3488
ENSG00000277839;AC113133.2;RNA_Seq;-1,4448;1,4398
ENSG00000277840;RP11-103B5.4;RNA_Seq;2,7621;1,7099
ENSG00000277841;MIR5701-2;RNA_Seq;-1,3863;1,2552
ENSG00000277842;MIR6811;RNA_Seq;-1,4285;1,3393
ENSG00000277843;AC106753.1;RNA_Seq;-1,1624;1,4198
ENSG00000277846;SNORD30;RNA_Seq;-1,4614;1,3163
ENSG00000277847;AL392167.1;RNA_Seq;-1,3561;1,2738
ENSG00000277851;RP11-756G20.1;RNA_Seq;-0,6213;1,8829
ENSG00000277852;RP11-421K23.1;RNA_Seq;-1,3623;1,6063
ENSG00000277854;AP003464.1;RNA_Seq;-1,5882;1,5309
ENSG00000277855;RP11-154H23.4;RNA_Seq;-0,6006;1,9241
ENSG00000277858;H2AFB2;RNA_Seq;0,0142;1,7233
ENSG00000277859;SMAD5-AS1_1;RNA_Seq;-0,3048;1,7577
ENSG00000277861;AC116618.1;RNA_Seq;-1,3359;1,3089
ENSG00000277862;PRAMEF34P;RNA_Seq;-0,7968;2,1584
ENSG00000277863;RP11-282A11.4;RNA_Seq;-0,8948;1,8084
ENSG00000277864;SCARNA15;RNA_Seq;-1,4474;1,5788
ENSG00000277865;GOLGA6L22;RNA_Seq;0,9002;2,2507
ENSG00000277866;CTC-311G1.2;RNA_Seq;-1,5148;1,5282
ENSG00000277867;AC138649.1;RNA_Seq;-0,9481;1,71
ENSG00000277869;RP11-250H24.7;RNA_Seq;-1,4691;1,6281
ENSG00000277870;FAM230A;RNA_Seq;-0,296;2,2742
ENSG00000277872;MIR6817;RNA_Seq;-1,4869;1,5362
ENSG00000277873;RP11-33N14.3;RNA_Seq;1,8309;1,4071
ENSG00000277875;AL356791.1;RNA_Seq;-1,4025;1,4883
ENSG00000277876;RP11-467P22.5;RNA_Seq;-1,3435;1,84
ENSG00000277877;RP11-11N7.5;RNA_Seq;3,7609;2,0903
ENSG00000277878;CTD-2269E23.4;RNA_Seq;-1,2366;1,5527
ENSG00000277879;RP11-129M16.4;RNA_Seq;5,7411;1,5079
ENSG00000277880;TRBV17;RNA_Seq;-1,5366;1,5068
ENSG00000277881;XXbac-BPG13B8.11;RNA_Seq;-1,3401;1,4296
ENSG00000277882;RP11-122G18.9;RNA_Seq;-1,0648;1,3258
ENSG00000277883;NLRP3P;RNA_Seq;2,5953;2,9868
ENSG00000277884;AC009406.2;RNA_Seq;-1,522;1,538
ENSG00000277886;BX088702.4;RNA_Seq;-1,4585;1,4337
ENSG00000277887;SNORA50C;RNA_Seq;-0,7916;1,8067
ENSG00000277888;MIR6846;RNA_Seq;-1,3874;1,2868
ENSG00000277889;MIR8081;RNA_Seq;-1,3225;1,3551
ENSG00000277892;MIR6746;RNA_Seq;-1,4711;1,6163
ENSG00000277893;SRD5A2;RNA_Seq;1,9951;2,3458
ENSG00000277895;RP11-114F3.4;RNA_Seq;1,6113;1,4609
ENSG00000277896;Y10196.1;RNA_Seq;-1,4651;1,6661
ENSG00000277899;MLECP1;RNA_Seq;-1,5031;1,4405
ENSG00000277900;Metazoa_SRP;RNA_Seq;0,7422;1,4292
ENSG00000277901;RP5-851M4.1;RNA_Seq;-0,6321;1,5797
ENSG00000277903;U2;RNA_Seq;-0,1259;1,1151
ENSG00000277904;MIR7850;RNA_Seq;-1,4445;1,4188
ENSG00000277907;RP11-23B5.2;RNA_Seq;-1,3577;1,3339
ENSG00000277910;AC010633.1;RNA_Seq;-1,4435;1,5564
ENSG00000277911;RP11-333J10.2;RNA_Seq;-1,1443;1,5031
ENSG00000277912;MIR8089;RNA_Seq;-1,5209;1,4799
ENSG00000277913;DLEU2_1;RNA_Seq;-1,3002;1,5359
ENSG00000277914;DDX6P2;RNA_Seq;-1,4096;1,5116
ENSG00000277916;uc_338;RNA_Seq;-1,1265;1,2873
ENSG00000277918;U1;RNA_Seq;-1,309;1,4713
ENSG00000277919;MIR8067;RNA_Seq;-1,4613;1,3199
ENSG00000277920;RP11-958N24.4;RNA_Seq;-1,45;1,4515
ENSG00000277922;FTX_5;RNA_Seq;-0,9498;1,3839
ENSG00000277925;Telomerase-vert;RNA_Seq;0,3209;1,8484
ENSG00000277929;AC090095.1;RNA_Seq;-1,5246;1,5326
ENSG00000277930;RP11-122L9.1;RNA_Seq;-1,0994;1,7597
ENSG00000277932;OR52E5;RNA_Seq;-1,2131;1,4303
ENSG00000277933;MIR376C;RNA_Seq;-1,4854;1,3844
ENSG00000277934;MIR29A;RNA_Seq;-1,5591;1,5472
ENSG00000277935;RP11-4N23.4;RNA_Seq;-0,803;1,8581
ENSG00000277937;AC103724.1;RNA_Seq;-1,3115;1,3204
ENSG00000277938;RP5-965G21.3;RNA_Seq;6,1283;0,9501
ENSG00000277939;AC099665.1;RNA_Seq;-1,3302;1,2451
ENSG00000277941;MIAT_exon5_1;RNA_Seq;-1,1945;1,3083
ENSG00000277942;MIR8075;RNA_Seq;-1,3421;1,4204
ENSG00000277945;RP11-677M24.1;RNA_Seq;-0,6186;2,0674
ENSG00000277946;RN7SL478P;RNA_Seq;-1,43;1,3043
ENSG00000277947;SNORD3D;RNA_Seq;-1,365;1,3636
ENSG00000277948;uc_338;RNA_Seq;-1,0521;1,6372
ENSG00000277950;Metazoa_SRP;RNA_Seq;-0,8229;1,6185
ENSG00000277951;AC116176.1;RNA_Seq;-1,2787;1,2004
ENSG00000277952;RP11-90D4.4;RNA_Seq;-1,096;1,696
ENSG00000277954;RP11-679B19.1;RNA_Seq;2,7777;2,6717
ENSG00000277957;SENP3-EIF4A1;RNA_Seq;5,0074;2,0421
ENSG00000277958;Metazoa_SRP;RNA_Seq;-1,1393;1,5483
ENSG00000277959;RP11-45A17.2;RNA_Seq;3,0459;1,293
ENSG00000277960;AC074289.2;RNA_Seq;-1,4787;1,4655
ENSG00000277962;AC127030.1;RNA_Seq;-1,5388;1,5051
ENSG00000277965;Metazoa_SRP;RNA_Seq;0,6465;1,5007
ENSG00000277966;HOXA11-AS1_4;RNA_Seq;-0,9202;1,7472
ENSG00000277967;ZNFX1-AS1_3;RNA_Seq;-1,6262;1,654
ENSG00000277968;SPRY4-IT1_1;RNA_Seq;-1,3506;1,5353
ENSG00000277969;CTB-58E17.1;RNA_Seq;6,3048;1,0616
ENSG00000277971;XXbac-B562F10.12;RNA_Seq;-0,3531;1,9977
ENSG00000277972;CISD3;RNA_Seq;9,7933;0,9371
ENSG00000277973;RP11-472E5.3;RNA_Seq;-1,505;1,3258
ENSG00000277975;CSTP2;RNA_Seq;-1,4898;1,5456
ENSG00000277977;CTD-3018O17.5;RNA_Seq;-1,5066;1,4127
ENSG00000277978;RP11-403P17.6;RNA_Seq;4,8753;0,9569
ENSG00000277979;RP11-157L3.6;RNA_Seq;-1,4424;1,353
ENSG00000277981;RP11-428P16.3;RNA_Seq;-0,6066;1,7838
ENSG00000277984;RP11-735A19.3;RNA_Seq;-0,0252;1,833
ENSG00000277985;SNORA67;RNA_Seq;-1,144;1,5327
ENSG00000277986;U4;RNA_Seq;-1,32;1,385
ENSG00000277987;RP11-167B3.3;RNA_Seq;-1,085;1,7142
ENSG00000277988;KIAA0125P1;RNA_Seq;-1,4918;1,5825
ENSG00000277990;MIR137;RNA_Seq;-1,2981;1,1882
ENSG00000277991;CH507-338C24.1;RNA_Seq;7,8493;2,5677
ENSG00000277992;AL139383.1;RNA_Seq;-1,5012;1,4917
ENSG00000277994;HOTAIR_3;RNA_Seq;-1,4277;1,5072
ENSG00000277997;RP11-356M6.1;RNA_Seq;-1,1345;1,5941
ENSG00000277998;RP11-452N17.1;RNA_Seq;0,1441;3,1926
ENSG00000277999;RP11-426C22.8;RNA_Seq;0,6871;2,589
ENSG00000278000;AC139100.4;RNA_Seq;4,3428;1,3113
ENSG00000278001;RP11-157L3.11;RNA_Seq;-1,0524;1,631
ENSG00000278002;RP11-596C23.2;RNA_Seq;1,9645;1,8093
ENSG00000278004;Pinc;RNA_Seq;-1,6247;1,5985
ENSG00000278005;MIR6840;RNA_Seq;-1,7969;1,6343
ENSG00000278007;Metazoa_SRP;RNA_Seq;-1,0451;1,6273
ENSG00000278008;PPP1R26P4;RNA_Seq;-1,5546;1,6227
ENSG00000278009;RP11-649E7.8;RNA_Seq;-1,5495;1,3668
ENSG00000278010;SNORA70;RNA_Seq;-1,5447;1,5807
ENSG00000278011;RP11-900F13.2;RNA_Seq;-1,0393;1,4528
ENSG00000278012;RP1-310O13.13;RNA_Seq;-0,7037;2,4994
ENSG00000278013;RP11-379H8.1;RNA_Seq;-1,3066;1,3062
ENSG00000278014;FP236240.2;RNA_Seq;-1,4888;1,3364
ENSG00000278017;RP11-120K19.4;RNA_Seq;0,1463;1,7804
ENSG00000278020;HOXA11-AS1_6;RNA_Seq;-0,5039;2,069
ENSG00000278022;RP11-35O15.2;RNA_Seq;0,3349;2,0989
ENSG00000278023;RDM1;RNA_Seq;4,9872;1,8464
ENSG00000278026;SOX2OT_exon4;RNA_Seq;-1,2969;1,2825
ENSG00000278027;MIR6883;RNA_Seq;-1,3719;1,475
ENSG00000278028;Y_RNA;RNA_Seq;-1,5049;1,5595
ENSG00000278029;CTD-2240J17.2;RNA_Seq;1,0811;2,1822
ENSG00000278030;TRBV7-9;RNA_Seq;-1,1185;1,7579
ENSG00000278034;MIR6731;RNA_Seq;-1,5738;1,5373
ENSG00000278035;RP11-234K24.6;RNA_Seq;0,9177;2,0873
ENSG00000278038;MIR6076;RNA_Seq;-1,3931;1,3868
ENSG00000278039;Xist_exon1;RNA_Seq;-1,5871;1,5748
ENSG00000278040;uc_338;RNA_Seq;-1,3789;1,5821
ENSG00000278041;RP5-984P4.6;RNA_Seq;3,1595;3,6699
ENSG00000278044;XXbac-B33L19.12;RNA_Seq;-0,7949;1,8113
ENSG00000278045;WT1-AS_3;RNA_Seq;-1,1996;1,4456
ENSG00000278047;FP671120.6;RNA_Seq;-1,4618;1,3195
ENSG00000278048;U2;RNA_Seq;-0,0064;1,1051
ENSG00000278050;NEAT1_2;RNA_Seq;-0,3049;1,6409
ENSG00000278052;RP11-379L18.3;RNA_Seq;-1,195;1,715
ENSG00000278053;DDX52;RNA_Seq;10,5339;0,6334
ENSG00000278054;RP11-34H11.3;RNA_Seq;-1,1094;1,4381
ENSG00000278055;MESTIT1_2;RNA_Seq;-1,1497;1,5249
ENSG00000278056;AC097455.1;RNA_Seq;-1,3614;1,4209
ENSG00000278057;TEX28;RNA_Seq;-1,3362;1,5036
ENSG00000278058;RP11-70D24.2;RNA_Seq;2,3108;2,782
ENSG00000278059;AC098587.1;RNA_Seq;-1,5769;1,4507
ENSG00000278060;RP11-466M21.1;RNA_Seq;-1,304;1,6041
ENSG00000278065;AC004895.1;RNA_Seq;-1,5579;1,4377
ENSG00000278067;MIR6742;RNA_Seq;-1,3498;1,2516
ENSG00000278068;RP11-15E1.6;RNA_Seq;-0,1535;1,8733
ENSG00000278069;MIR6072;RNA_Seq;-1,3546;1,3894
ENSG00000278071;RP11-736N17.10;RNA_Seq;2,1282;2,6187
ENSG00000278072;AC108713.1;RNA_Seq;-1,3863;1,2411
ENSG00000278073;MIR6726;RNA_Seq;-1,5466;1,6273
ENSG00000278075;RP11-248M19.1;RNA_Seq;0,5203;1,7015
ENSG00000278076;AC009973.1;RNA_Seq;-1,2618;1,1017
ENSG00000278077;RP11-157L3.10;RNA_Seq;-0,9258;1,741
ENSG00000278078;RP11-231C14.8;RNA_Seq;-1,5057;1,5164
ENSG00000278080;SPDYE15P;RNA_Seq;2,6462;1,2473
ENSG00000278083;RP11-525G12.1;RNA_Seq;-1,126;1,3852
ENSG00000278084;RP11-87C12.6;RNA_Seq;-1,5064;1,5145
ENSG00000278085;CT45A8;RNA_Seq;-0,8667;2,0294
ENSG00000278089;SNORD115-7;RNA_Seq;-1,3134;1,3583
ENSG00000278090;RP11-6O2.2;RNA_Seq;2,1781;2,2285
ENSG00000278093;AC013480.1;RNA_Seq;-1,4921;1,4383
ENSG00000278095;RP11-283G6.6;RNA_Seq;-0,7064;1,9379
ENSG00000278097;AC131056.5;RNA_Seq;-1,2502;1,2786
ENSG00000278098;MIR7973-2;RNA_Seq;-1,526;1,6191
ENSG00000278099;U1;RNA_Seq;-1,4363;1,3107
ENSG00000278100;Metazoa_SRP;RNA_Seq;-1,3236;1,2805
ENSG00000278102;RP11-14J16.1;RNA_Seq;-1,4165;1,3717
ENSG00000278103;MIR8060;RNA_Seq;-1,4206;1,5624
ENSG00000278104;ZNRD1-AS1_1;RNA_Seq;-1,5954;1,4947
ENSG00000278105;AC090578.1;RNA_Seq;-1,2994;1,3343
ENSG00000278106;RP11-589M2.1;RNA_Seq;-1,5364;1,6608
ENSG00000278107;RP11-162A12.4;RNA_Seq;2,0098;1,9102
ENSG00000278108;MIR6757;RNA_Seq;-1,6499;1,704
ENSG00000278109;Metazoa_SRP;RNA_Seq;-1,272;1,5835
ENSG00000278110;XXbac-B33L19.10;RNA_Seq;-1,6691;1,8719
ENSG00000278112;RP11-972P1.11;RNA_Seq;2,4119;1,4165
ENSG00000278113;uc_338;RNA_Seq;-1,4921;1,6702
ENSG00000278122;AQP7P5;RNA_Seq;-1,3341;1,5587
ENSG00000278123;SNORD116-28;RNA_Seq;-1,4445;1,5586
ENSG00000278124;RN7SL186P;RNA_Seq;-1,3034;1,3499
ENSG00000278125;Z99916.1;RNA_Seq;-1,2769;1,267
ENSG00000278126;RP11-454E5.4;RNA_Seq;4,5309;1,1193
ENSG00000278128;RP11-440J4.2;RNA_Seq;-1,2727;1,572
ENSG00000278129;ZNF8;RNA_Seq;9,4814;0,8408
ENSG00000278130;RP11-424E7.6;RNA_Seq;-1,1802;1,3009
ENSG00000278131;AC116050.1;RNA_Seq;0,6091;2,1414
ENSG00000278133;RP11-196G11.5;RNA_Seq;7,1584;0,7046
ENSG00000278134;RP11-12A20.4;RNA_Seq;3,3143;1,9386
ENSG00000278135;U2;RNA_Seq;-1,2743;1,2559
ENSG00000278136;AL390065.1;RNA_Seq;-1,4851;1,4257
ENSG00000278138;CLUHP11;RNA_Seq;-1,526;1,5924
ENSG00000278139;PIK3R3;RNA_Seq;-1,398;1,7531
ENSG00000278142;AC090060.1;RNA_Seq;-1,4121;1,5243
ENSG00000278143;NF1P7;RNA_Seq;-1,3428;1,8536
ENSG00000278144;NEAT1_1;RNA_Seq;-1,0851;1,366
ENSG00000278146;RP11-327J17.8;RNA_Seq;-1,1504;1,3193
ENSG00000278147;CTD-3028N15.3;RNA_Seq;-0,661;1,4396
ENSG00000278148;AP001453.1;RNA_Seq;-1,4617;1,4263
ENSG00000278150;AL359262.1;RNA_Seq;-1,5019;1,369
ENSG00000278151;FAM13A-AS1_1;RNA_Seq;-1,5972;1,7822
ENSG00000278153;RP4-585I14.3;RNA_Seq;0,5952;1,8025
ENSG00000278156;TSC22D1-AS1;RNA_Seq;5,0911;1,274
ENSG00000278158;AP001059.6;RNA_Seq;-0,5187;1,8672
ENSG00000278159;MIR8062;RNA_Seq;-1,3738;1,3381
ENSG00000278160;RP11-485B17.10;RNA_Seq;-1,3887;1,5519
ENSG00000278166;AL133167.2;RNA_Seq;-1,5443;1,5319
ENSG00000278171;RP11-476I15.5;RNA_Seq;-1,2446;1,4663
ENSG00000278172;Metazoa_SRP;RNA_Seq;-1,3501;1,2254
ENSG00000278175;GLIDR;RNA_Seq;6,431;1,3115
ENSG00000278176;AC087393.1;RNA_Seq;-1,4574;1,4039
ENSG00000278177;RP11-632L2.2;RNA_Seq;0,4941;2,754
ENSG00000278179;AC008869.2;RNA_Seq;-1,3311;1,3149
ENSG00000278180;FAM166AP5;RNA_Seq;-1,3565;1,3459
ENSG00000278181;AP000457.2;RNA_Seq;-1,2703;1,2951
ENSG00000278182;CH17-262O2.2;RNA_Seq;-1,1196;1,9297
ENSG00000278184;NF1P11;RNA_Seq;-1,0545;1,7367
ENSG00000278187;AC114801.1;RNA_Seq;-1,4848;1,3847
ENSG00000278188;U6;RNA_Seq;-1,4998;1,5995
ENSG00000278189;RNA5-8S5;RNA_Seq;5,1277;1,3353
ENSG00000278192;RP5-1056H1.2;RNA_Seq;4,7173;2,8918
ENSG00000278193;RP11-313C15.2;RNA_Seq;-1,2931;1,3338
ENSG00000278195;SSTR3;RNA_Seq;0,0422;2,3052
ENSG00000278196;IGLV2-8;RNA_Seq;-0,2187;2,5299
ENSG00000278197;RP11-539D10.2;RNA_Seq;-1,3926;1,4581
ENSG00000278200;RP13-766D20.4;RNA_Seq;1,5083;2,667
ENSG00000278202;RP11-152F13.8;RNA_Seq;4,9408;1,4594
ENSG00000278203;AC234775.1;RNA_Seq;-1,3147;1,3776
ENSG00000278204;MIR6857;RNA_Seq;-1,4211;1,3447
ENSG00000278205;RP11-760D2.13;RNA_Seq;-1,2303;1,6068
ENSG00000278206;RP1-20N2.8;RNA_Seq;4,5995;1,165
ENSG00000278212;MAFIP;RNA_Seq;-0,8557;2,0739
ENSG00000278213;CNTNAP3P5;RNA_Seq;-0,8465;1,7654
ENSG00000278214;RP11-442O1.4;RNA_Seq;0,3052;2,6316
ENSG00000278215;RP11-712L6.8;RNA_Seq;-1,4673;1,4819
ENSG00000278217;MALAT1;RNA_Seq;-1,4243;1,4164
ENSG00000278218;uc_338;RNA_Seq;-1,4737;1,5492
ENSG00000278219;AC145343.1;RNA_Seq;-1,364;1,3967
ENSG00000278221;MIR6511A2;RNA_Seq;-1,483;1,4427
ENSG00000278222;RN7SL536P;RNA_Seq;-1,4649;1,3996
ENSG00000278223;MIR6783;RNA_Seq;-1,5423;1,4804
ENSG00000278224;PRICKLE4;RNA_Seq;4,0654;1,2862
ENSG00000278226;Metazoa_SRP;RNA_Seq;-1,2959;1,3462
ENSG00000278227;AC026367.1;RNA_Seq;-1,3668;1,2076
ENSG00000278228;MIR6732;RNA_Seq;-1,4331;1,4326
ENSG00000278231;RP5-906C1.1;RNA_Seq;0,0159;2,1183
ENSG00000278233;RNA5-8S5;RNA_Seq;5,1289;1,3345
ENSG00000278234;U2;RNA_Seq;-1,4795;1,2739
ENSG00000278236;uc_338;RNA_Seq;-1,2732;1,5493
ENSG00000278237;NCRUPAR_2;RNA_Seq;-1,4034;1,3372
ENSG00000278238;RP11-245D16.4;RNA_Seq;4,2358;1,4583
ENSG00000278239;AC020956.3;RNA_Seq;0,6392;1,6743
ENSG00000278242;RN7SL725P;RNA_Seq;-1,3807;1,423
ENSG00000278244;UPF3BP3;RNA_Seq;-1,2197;1,6229
ENSG00000278249;SCARNA2;RNA_Seq;1,3736;1,9584
ENSG00000278250;Metazoa_SRP;RNA_Seq;-1,2876;1,5527
ENSG00000278251;AC093523.1;RNA_Seq;-1,4838;1,471
ENSG00000278254;RP4-668E10.4;RNA_Seq;-1,1819;1,7959
ENSG00000278255;RP1-53O8.2;RNA_Seq;-1,3654;1,4023
ENSG00000278256;RP11-29A2.1;RNA_Seq;-1,4754;1,451
ENSG00000278258;AC006328.3;RNA_Seq;-1,4326;1,2829
ENSG00000278259;MYO19;RNA_Seq;11,5893;0,576
ENSG00000278260;AL157399.1;RNA_Seq;-1,5658;1,4796
ENSG00000278261;SNORD1A;RNA_Seq;-1,3732;1,2528
ENSG00000278263;RP11-294C11.2;RNA_Seq;-1,0269;1,3917
ENSG00000278264;MIR6803;RNA_Seq;-1,376;1,3423
ENSG00000278265;MIR6770-1;RNA_Seq;-1,4007;1,6112
ENSG00000278266;RP11-575F12.3;RNA_Seq;3,8713;3,8547
ENSG00000278267;MIR6859-1;RNA_Seq;-1,4939;1,4658
ENSG00000278272;HIST1H3C;RNA_Seq;0,1808;2,1132
ENSG00000278273;RP11-763B22.11;RNA_Seq;-1,1881;1,5116
ENSG00000278274;SNORA61;RNA_Seq;-1,1024;1,6831
ENSG00000278275;RP11-55J15.2;RNA_Seq;-1,3051;1,6106
ENSG00000278276;RP3-324O17.8;RNA_Seq;-0,1505;1,729
ENSG00000278278;MIR6816;RNA_Seq;-1,4816;1,4357
